no_of_nodes 128
FatTree topology input file: ../../topologies/topo_assignment2/fat_tree_128_4os.topo
traffic matrix input file: ../../connection_matrices/cm_assignment2/one.cm
sender based algo dctcp
Load balancing algorithm set to  reps
queue_type 10
Setting queuesize to 100 packets 
no of paths 200
cwnd 1
endtime(us) 1000
random seed 0
Packet size (MTU) is 1500
Parsed args
Logging to logout.dat
Linkspeed set to 100Gbps
Loading connection matrix from  ../../connection_matrices/cm_assignment2/one.cm
Nodes: 128 Connections: 1 Triggers: 0 Failures: 0
Topology load done
Fat Tree topology (0) with 1us Src-ToR links, 1us ToR-Agg links, 1us Agg-Core links, 0us ToR switch latency, 0us Agg switch latency, 0us Core switch latency.
 for 6us diameter latency.
no_of_tor_uplinks: 128
no_of_agg_uplinks: 128
No of nodes: 128
No of pods: 8
Hosts per pod: 16
Hosts per pod: 16
ToR switches per pod: 4
Agg switches per pod: 4
No of core switches: 16
FatTreeCfg constructor done.
Tier 0 QueueSize Down 150000 bytes
Tier 0 QueueSize Up 150000 bytes
Tier 1 QueueSize Down 150000 bytes
Tier 1 QueueSize Up 150000 bytes
Tier 2 QueueSize Down 150000 bytes
Setting min RTO to 87
Setting ECN to parameters low 30000 high 120000 enable on tor downlink 1
969.215 DCTCP start Uec_0_16 cwnd 95770 with params skip 0 acked bytes 16500
970.535 DCTCP start Uec_0_16 cwnd 96028 with params skip 0 acked bytes 16500
971.255 DCTCP start Uec_0_16 cwnd 96285 with params skip 0 acked bytes 9000
972.695 DCTCP start Uec_0_16 cwnd 96425 with params skip 0 acked bytes 16500
973.655 DCTCP start Uec_0_16 cwnd 96681 with params skip 0 acked bytes 12000
974.975 DCTCP start Uec_0_16 cwnd 96867 with params skip 0 acked bytes 16500
975.455 DCTCP start Uec_0_16 cwnd 97122 with params skip 0 acked bytes 4500
975.695 DCTCP start Uec_0_16 cwnd 97191 with params skip 0 acked bytes 3000
983.916 DCTCP start Uec_0_16 cwnd 97237 with params skip 0 acked bytes 16500
985.356 DCTCP start Uec_0_16 cwnd 97491 with params skip 0 acked bytes 16500
986.196 DCTCP start Uec_0_16 cwnd 97744 with params skip 0 acked bytes 10500
987.516 DCTCP start Uec_0_16 cwnd 97905 with params skip 0 acked bytes 16500
988.476 DCTCP start Uec_0_16 cwnd 98157 with params skip 0 acked bytes 12000
989.916 DCTCP start Uec_0_16 cwnd 98340 with params skip 0 acked bytes 16500
990.396 DCTCP start Uec_0_16 cwnd 98591 with params skip 0 acked bytes 6000
990.516 DCTCP start Uec_0_16 cwnd 98682 with params skip 0 acked bytes 1500
998.858 DCTCP start Uec_0_16 cwnd 98704 with params skip 0 acked bytes 16500
1000.3 DCTCP start Uec_0_16 cwnd 98954 with params skip 0 acked bytes 16500
1001.62 DCTCP start Uec_0_16 cwnd 99204 with params skip 0 acked bytes 16500
1002.94 DCTCP start Uec_0_16 cwnd 99453 with params skip 0 acked bytes 16500
1004.14 DCTCP start Uec_0_16 cwnd 99701 with params skip 0 acked bytes 15000
1005.46 DCTCP start Uec_0_16 cwnd 99926 with params skip 0 acked bytes 16500
1013.68 DCTCP start Uec_0_16 cwnd 100173 with params skip 0 acked bytes 15000
1013.8 DCTCP start Uec_0_16 cwnd 100397 with params skip 0 acked bytes 1500
1015.24 DCTCP start Uec_0_16 cwnd 100419 with params skip 0 acked bytes 16500
1016.56 DCTCP start Uec_0_16 cwnd 100665 with params skip 0 acked bytes 16500
1017.88 DCTCP start Uec_0_16 cwnd 100910 with params skip 0 acked bytes 16500
1019.2 DCTCP start Uec_0_16 cwnd 101155 with params skip 0 acked bytes 16500
1020.52 DCTCP start Uec_0_16 cwnd 101399 with params skip 0 acked bytes 16500
1028.38 DCTCP start Uec_0_16 cwnd 101643 with params skip 0 acked bytes 16500
1030.06 DCTCP start Uec_0_16 cwnd 101886 with params skip 0 acked bytes 16500
1031.38 DCTCP start Uec_0_16 cwnd 102128 with params skip 0 acked bytes 16500
1032.7 DCTCP start Uec_0_16 cwnd 102370 with params skip 0 acked bytes 16500
1034.02 DCTCP start Uec_0_16 cwnd 102611 with params skip 0 acked bytes 16500
1035.46 DCTCP start Uec_0_16 cwnd 102852 with params skip 0 acked bytes 16500
1035.58 DCTCP start Uec_0_16 cwnd 103092 with params skip 0 acked bytes 1500
1043.08 DCTCP start Uec_0_16 cwnd 103113 with params skip 0 acked bytes 16500
1044.88 DCTCP start Uec_0_16 cwnd 103353 with params skip 0 acked bytes 16500
1046.2 DCTCP start Uec_0_16 cwnd 103592 with params skip 0 acked bytes 16500
1047.52 DCTCP start Uec_0_16 cwnd 103830 with params skip 0 acked bytes 16500
1048.96 DCTCP start Uec_0_16 cwnd 104068 with params skip 0 acked bytes 16500
1049.08 DCTCP start Uec_0_16 cwnd 104305 with params skip 0 acked bytes 1500
1050.4 DCTCP start Uec_0_16 cwnd 104326 with params skip 0 acked bytes 16500
1050.52 DCTCP start Uec_0_16 cwnd 104563 with params skip 0 acked bytes 1500
1057.78 DCTCP start Uec_0_16 cwnd 104584 with params skip 0 acked bytes 15000
1057.9 DCTCP start Uec_0_16 cwnd 104799 with params skip 0 acked bytes 1500
1059.7 DCTCP start Uec_0_16 cwnd 104820 with params skip 0 acked bytes 16500
1061.02 DCTCP start Uec_0_16 cwnd 105056 with params skip 0 acked bytes 16500
1062.34 DCTCP start Uec_0_16 cwnd 105291 with params skip 0 acked bytes 16500
1062.46 DCTCP start Uec_0_16 cwnd 105526 with params skip 0 acked bytes 1500
1063.9 DCTCP start Uec_0_16 cwnd 105547 with params skip 0 acked bytes 16500
1064.02 DCTCP start Uec_0_16 cwnd 105781 with params skip 0 acked bytes 1500
1065.22 DCTCP start Uec_0_16 cwnd 105802 with params skip 0 acked bytes 15000
1065.58 DCTCP start Uec_0_16 cwnd 106014 with params skip 0 acked bytes 3000
1072.49 DCTCP start Uec_0_16 cwnd 106056 with params skip 0 acked bytes 13500
1072.73 DCTCP start Uec_0_16 cwnd 106246 with params skip 0 acked bytes 3000
1074.53 DCTCP start Uec_0_16 cwnd 106288 with params skip 0 acked bytes 16500
1075.85 DCTCP start Uec_0_16 cwnd 106520 with params skip 0 acked bytes 16500
1077.29 DCTCP start Uec_0_16 cwnd 106752 with params skip 0 acked bytes 16500
1077.77 DCTCP start Uec_0_16 cwnd 106983 with params skip 0 acked bytes 6000
1079.09 DCTCP start Uec_0_16 cwnd 107067 with params skip 0 acked bytes 16500
1080.29 DCTCP start Uec_0_16 cwnd 107298 with params skip 0 acked bytes 15000
1080.41 DCTCP start Uec_0_16 cwnd 107507 with params skip 0 acked bytes 1500
1087.19 DCTCP start Uec_0_16 cwnd 107527 with params skip 0 acked bytes 15000
1087.31 DCTCP start Uec_0_16 cwnd 107736 with params skip 0 acked bytes 1500
1089.23 DCTCP start Uec_0_16 cwnd 107756 with params skip 0 acked bytes 16500
1090.79 DCTCP start Uec_0_16 cwnd 107985 with params skip 0 acked bytes 16500
1090.91 DCTCP start Uec_0_16 cwnd 108214 with params skip 0 acked bytes 1500
1092.23 DCTCP start Uec_0_16 cwnd 108234 with params skip 0 acked bytes 16500
1092.71 DCTCP start Uec_0_16 cwnd 108462 with params skip 0 acked bytes 6000
1094.03 DCTCP start Uec_0_16 cwnd 108544 with params skip 0 acked bytes 16500
1095.35 DCTCP start Uec_0_16 cwnd 108772 with params skip 0 acked bytes 16500
1102.01 DCTCP start Uec_0_16 cwnd 108999 with params skip 0 acked bytes 15000
1102.25 DCTCP start Uec_0_16 cwnd 109205 with params skip 0 acked bytes 1500
1103.93 DCTCP start Uec_0_16 cwnd 109225 with params skip 0 acked bytes 15000
1104.05 DCTCP start Uec_0_16 cwnd 109430 with params skip 0 acked bytes 1500
1105.61 DCTCP start Uec_0_16 cwnd 109450 with params skip 0 acked bytes 16500
1106.93 DCTCP start Uec_0_16 cwnd 109676 with params skip 0 acked bytes 16500
1108.25 DCTCP start Uec_0_16 cwnd 109901 with params skip 0 acked bytes 16500
1109.57 DCTCP start Uec_0_16 cwnd 110126 with params skip 0 acked bytes 16500
1110.29 DCTCP start Uec_0_16 cwnd 110350 with params skip 0 acked bytes 9000
1116.71 DCTCP start Uec_0_16 cwnd 110472 with params skip 0 acked bytes 15000
1116.83 DCTCP start Uec_0_16 cwnd 110675 with params skip 0 acked bytes 1500
1118.99 DCTCP start Uec_0_16 cwnd 110695 with params skip 0 acked bytes 16500
1120.55 DCTCP start Uec_0_16 cwnd 110918 with params skip 0 acked bytes 16500
1121.87 DCTCP start Uec_0_16 cwnd 111141 with params skip 0 acked bytes 16500
1123.19 DCTCP start Uec_0_16 cwnd 111363 with params skip 0 acked bytes 16500
1124.51 DCTCP start Uec_0_16 cwnd 111585 with params skip 0 acked bytes 16500
1125.83 DCTCP start Uec_0_16 cwnd 111806 with params skip 0 acked bytes 10500
1131.41 DCTCP start Uec_0_16 cwnd 111946 with params skip 0 acked bytes 16500
1133.81 DCTCP start Uec_0_16 cwnd 112167 with params skip 0 acked bytes 16500
1135.25 DCTCP start Uec_0_16 cwnd 112387 with params skip 0 acked bytes 16500
1136.69 DCTCP start Uec_0_16 cwnd 112607 with params skip 0 acked bytes 16500
1138.13 DCTCP start Uec_0_16 cwnd 112826 with params skip 0 acked bytes 16500
1139.45 DCTCP start Uec_0_16 cwnd 113045 with params skip 0 acked bytes 16500
1140.53 DCTCP start Uec_0_16 cwnd 113263 with params skip 0 acked bytes 12000
1146.23 DCTCP start Uec_0_16 cwnd 113421 with params skip 0 acked bytes 16500
1148.63 DCTCP start Uec_0_16 cwnd 113639 with params skip 0 acked bytes 16500
1150.19 DCTCP start Uec_0_16 cwnd 113856 with params skip 0 acked bytes 16500
1150.43 DCTCP start Uec_0_16 cwnd 114073 with params skip 0 acked bytes 3000
1151.63 DCTCP start Uec_0_16 cwnd 114112 with params skip 0 acked bytes 15000
1152.83 DCTCP start Uec_0_16 cwnd 114309 with params skip 0 acked bytes 15000
1152.95 DCTCP start Uec_0_16 cwnd 114505 with params skip 0 acked bytes 1500
1154.27 DCTCP start Uec_0_16 cwnd 114524 with params skip 0 acked bytes 16500
1155.59 DCTCP start Uec_0_16 cwnd 114740 with params skip 0 acked bytes 12000
1161.41 DCTCP start Uec_0_16 cwnd 114896 with params skip 0 acked bytes 16500
1163.45 DCTCP start Uec_0_16 cwnd 115111 with params skip 0 acked bytes 16500
1165.01 DCTCP start Uec_0_16 cwnd 115326 with params skip 0 acked bytes 16500
1166.45 DCTCP start Uec_0_16 cwnd 115540 with params skip 0 acked bytes 16500
1167.77 DCTCP start Uec_0_16 cwnd 115754 with params skip 0 acked bytes 16500
1169.09 DCTCP start Uec_0_16 cwnd 115967 with params skip 0 acked bytes 16500
1170.17 DCTCP start Uec_0_16 cwnd 116180 with params skip 0 acked bytes 13500
1170.29 DCTCP start Uec_0_16 cwnd 116354 with params skip 0 acked bytes 1500
1176.24 DCTCP start Uec_0_16 cwnd 116373 with params skip 0 acked bytes 15000
1176.36 DCTCP start Uec_0_16 cwnd 116566 with params skip 0 acked bytes 1500
1178.28 DCTCP start Uec_0_16 cwnd 116585 with params skip 0 acked bytes 16500
1179.84 DCTCP start Uec_0_16 cwnd 116797 with params skip 0 acked bytes 15000
1180.44 DCTCP start Uec_0_16 cwnd 116989 with params skip 0 acked bytes 7500
1181.64 DCTCP start Uec_0_16 cwnd 117085 with params skip 0 acked bytes 13500
1182.72 DCTCP start Uec_0_16 cwnd 117257 with params skip 0 acked bytes 13500
1183.32 DCTCP start Uec_0_16 cwnd 117429 with params skip 0 acked bytes 7500
1184.64 DCTCP start Uec_0_16 cwnd 117524 with params skip 0 acked bytes 16500
1185.24 DCTCP start Uec_0_16 cwnd 117734 with params skip 0 acked bytes 7500
1185.36 DCTCP start Uec_0_16 cwnd 117829 with params skip 0 acked bytes 1500
1191.06 DCTCP start Uec_0_16 cwnd 117848 with params skip 0 acked bytes 16500
1193.1 DCTCP start Uec_0_16 cwnd 118058 with params skip 0 acked bytes 16500
1194.78 DCTCP start Uec_0_16 cwnd 118267 with params skip 0 acked bytes 16500
1196.1 DCTCP start Uec_0_16 cwnd 118476 with params skip 0 acked bytes 16500
1197.42 DCTCP start Uec_0_16 cwnd 118684 with params skip 0 acked bytes 16500
1198.02 DCTCP start Uec_0_16 cwnd 118892 with params skip 0 acked bytes 7500
1198.14 DCTCP start Uec_0_16 cwnd 118986 with params skip 0 acked bytes 1500
1199.46 DCTCP start Uec_0_16 cwnd 119004 with params skip 0 acked bytes 16500
1200.18 DCTCP start Uec_0_16 cwnd 119211 with params skip 0 acked bytes 9000
1205.76 DCTCP start Uec_0_16 cwnd 119324 with params skip 0 acked bytes 16500
1207.92 DCTCP start Uec_0_16 cwnd 119531 with params skip 0 acked bytes 16500
1209.6 DCTCP start Uec_0_16 cwnd 119738 with params skip 0 acked bytes 15000
1209.72 DCTCP start Uec_0_16 cwnd 119925 with params skip 0 acked bytes 1500
1211.04 DCTCP start Uec_0_16 cwnd 119943 with params skip 0 acked bytes 16500
1212.36 DCTCP start Uec_0_16 cwnd 120149 with params skip 0 acked bytes 16500
1213.68 DCTCP start Uec_0_16 cwnd 120354 with params skip 0 acked bytes 16500
1215 DCTCP start Uec_0_16 cwnd 120559 with params skip 0 acked bytes 16500
1215.24 DCTCP start Uec_0_16 cwnd 120764 with params skip 0 acked bytes 3000
1220.58 DCTCP start Uec_0_16 cwnd 120801 with params skip 0 acked bytes 13500
1221.3 DCTCP start Uec_0_16 cwnd 120968 with params skip 0 acked bytes 3000
1222.74 DCTCP start Uec_0_16 cwnd 121005 with params skip 0 acked bytes 16500
1224.3 DCTCP start Uec_0_16 cwnd 121209 with params skip 0 acked bytes 16500
1225.98 DCTCP start Uec_0_16 cwnd 121413 with params skip 0 acked bytes 16500
1227.3 DCTCP start Uec_0_16 cwnd 121616 with params skip 0 acked bytes 16500
1228.62 DCTCP start Uec_0_16 cwnd 121819 with params skip 0 acked bytes 16500
1230.06 DCTCP start Uec_0_16 cwnd 122022 with params skip 0 acked bytes 16500
1230.42 DCTCP start Uec_0_16 cwnd 122224 with params skip 0 acked bytes 4500
1235.52 DCTCP start Uec_0_16 cwnd 122279 with params skip 0 acked bytes 16500
1237.44 DCTCP start Uec_0_16 cwnd 122481 with params skip 0 acked bytes 16500
1239.12 DCTCP start Uec_0_16 cwnd 122683 with params skip 0 acked bytes 16500
1240.8 DCTCP start Uec_0_16 cwnd 122884 with params skip 0 acked bytes 16500
1242.12 DCTCP start Uec_0_16 cwnd 123085 with params skip 0 acked bytes 16500
1243.56 DCTCP start Uec_0_16 cwnd 123286 with params skip 0 acked bytes 16500
1244.04 DCTCP start Uec_0_16 cwnd 123486 with params skip 0 acked bytes 6000
1245.24 DCTCP start Uec_0_16 cwnd 123558 with params skip 0 acked bytes 12000
1245.84 DCTCP start Uec_0_16 cwnd 123703 with params skip 0 acked bytes 4500
1250.34 DCTCP start Uec_0_16 cwnd 123757 with params skip 0 acked bytes 16500
1252.14 DCTCP start Uec_0_16 cwnd 123956 with params skip 0 acked bytes 15000
1252.26 DCTCP start Uec_0_16 cwnd 124137 with params skip 0 acked bytes 1500
1253.82 DCTCP start Uec_0_16 cwnd 124155 with params skip 0 acked bytes 16500
1255.62 DCTCP start Uec_0_16 cwnd 124354 with params skip 0 acked bytes 16500
1256.94 DCTCP start Uec_0_16 cwnd 124553 with params skip 0 acked bytes 16500
1257.06 DCTCP start Uec_0_16 cwnd 124751 with params skip 0 acked bytes 1500
1258.38 DCTCP start Uec_0_16 cwnd 124769 with params skip 0 acked bytes 16500
1259.7 DCTCP start Uec_0_16 cwnd 124967 with params skip 0 acked bytes 16500
1260.18 DCTCP start Uec_0_16 cwnd 125165 with params skip 0 acked bytes 6000
1265.04 DCTCP start Uec_0_16 cwnd 125236 with params skip 0 acked bytes 15000
1265.16 DCTCP start Uec_0_16 cwnd 125415 with params skip 0 acked bytes 1500
1266.84 DCTCP start Uec_0_16 cwnd 125432 with params skip 0 acked bytes 15000
1266.96 DCTCP start Uec_0_16 cwnd 125611 with params skip 0 acked bytes 1500
1268.52 DCTCP start Uec_0_16 cwnd 125628 with params skip 0 acked bytes 15000
1268.64 DCTCP start Uec_0_16 cwnd 125807 with params skip 0 acked bytes 1500
1270.32 DCTCP start Uec_0_16 cwnd 125824 with params skip 0 acked bytes 16500
1271.64 DCTCP start Uec_0_16 cwnd 126020 with params skip 0 acked bytes 16500
1273.08 DCTCP start Uec_0_16 cwnd 126216 with params skip 0 acked bytes 16500
1274.64 DCTCP start Uec_0_16 cwnd 126412 with params skip 0 acked bytes 16500
1275.36 DCTCP start Uec_0_16 cwnd 126607 with params skip 0 acked bytes 9000
1279.75 DCTCP start Uec_0_16 cwnd 126713 with params skip 0 acked bytes 15000
1279.99 DCTCP start Uec_0_16 cwnd 126890 with params skip 0 acked bytes 1500
1281.55 DCTCP start Uec_0_16 cwnd 126907 with params skip 0 acked bytes 15000
1281.67 DCTCP start Uec_0_16 cwnd 127084 with params skip 0 acked bytes 1500
1283.23 DCTCP start Uec_0_16 cwnd 127101 with params skip 0 acked bytes 15000
1283.35 DCTCP start Uec_0_16 cwnd 127278 with params skip 0 acked bytes 1500
1285.15 DCTCP start Uec_0_16 cwnd 127295 with params skip 0 acked bytes 16500
1286.47 DCTCP start Uec_0_16 cwnd 127489 with params skip 0 acked bytes 16500
1286.59 DCTCP start Uec_0_16 cwnd 127683 with params skip 0 acked bytes 1500
1287.91 DCTCP start Uec_0_16 cwnd 127700 with params skip 0 acked bytes 16500
1289.47 DCTCP start Uec_0_16 cwnd 127893 with params skip 0 acked bytes 16500
1290.19 DCTCP start Uec_0_16 cwnd 128086 with params skip 0 acked bytes 9000
1294.57 DCTCP start Uec_0_16 cwnd 128191 with params skip 0 acked bytes 15000
1294.69 DCTCP start Uec_0_16 cwnd 128366 with params skip 0 acked bytes 1500
1296.49 DCTCP start Uec_0_16 cwnd 128383 with params skip 0 acked bytes 16500
1298.05 DCTCP start Uec_0_16 cwnd 128575 with params skip 0 acked bytes 15000
1298.29 DCTCP start Uec_0_16 cwnd 128749 with params skip 0 acked bytes 1500
1299.85 DCTCP start Uec_0_16 cwnd 128766 with params skip 0 acked bytes 13500
1300.45 DCTCP start Uec_0_16 cwnd 128923 with params skip 0 acked bytes 7500
1301.77 DCTCP start Uec_0_16 cwnd 129010 with params skip 0 acked bytes 16500
1302.85 DCTCP start Uec_0_16 cwnd 129201 with params skip 0 acked bytes 13500
1303.09 DCTCP start Uec_0_16 cwnd 129357 with params skip 0 acked bytes 3000
1304.53 DCTCP start Uec_0_16 cwnd 129391 with params skip 0 acked bytes 16500
1305.01 DCTCP start Uec_0_16 cwnd 129582 with params skip 0 acked bytes 6000
1305.13 DCTCP start Uec_0_16 cwnd 129651 with params skip 0 acked bytes 1500
1309.39 DCTCP start Uec_0_16 cwnd 129668 with params skip 0 acked bytes 16500
1311.19 DCTCP start Uec_0_16 cwnd 129858 with params skip 0 acked bytes 15000
1311.31 DCTCP start Uec_0_16 cwnd 130031 with params skip 0 acked bytes 1500
1313.11 DCTCP start Uec_0_16 cwnd 130048 with params skip 0 acked bytes 16500
1314.67 DCTCP start Uec_0_16 cwnd 130238 with params skip 0 acked bytes 16500
1315.39 DCTCP start Uec_0_16 cwnd 130428 with params skip 0 acked bytes 7500
1316.71 DCTCP start Uec_0_16 cwnd 130514 with params skip 0 acked bytes 16500
1317.91 DCTCP start Uec_0_16 cwnd 130703 with params skip 0 acked bytes 13500
1318.03 DCTCP start Uec_0_16 cwnd 130857 with params skip 0 acked bytes 1500
1319.47 DCTCP start Uec_0_16 cwnd 130874 with params skip 0 acked bytes 16500
1319.95 DCTCP start Uec_0_16 cwnd 131063 with params skip 0 acked bytes 6000
1320.07 DCTCP start Uec_0_16 cwnd 131131 with params skip 0 acked bytes 1500
1324.21 DCTCP start Uec_0_16 cwnd 131148 with params skip 0 acked bytes 15000
1324.45 DCTCP start Uec_0_16 cwnd 131319 with params skip 0 acked bytes 1500
1325.89 DCTCP start Uec_0_16 cwnd 131336 with params skip 0 acked bytes 15000
1326.01 DCTCP start Uec_0_16 cwnd 131507 with params skip 0 acked bytes 1500
1328.05 DCTCP start Uec_0_16 cwnd 131524 with params skip 0 acked bytes 16500
1329.61 DCTCP start Uec_0_16 cwnd 131712 with params skip 0 acked bytes 16500
1330.21 DCTCP start Uec_0_16 cwnd 131899 with params skip 0 acked bytes 7500
1330.33 DCTCP start Uec_0_16 cwnd 131984 with params skip 0 acked bytes 1500
1331.65 DCTCP start Uec_0_16 cwnd 132001 with params skip 0 acked bytes 16500
1332.85 DCTCP start Uec_0_16 cwnd 132188 with params skip 0 acked bytes 15000
1334.41 DCTCP start Uec_0_16 cwnd 132358 with params skip 0 acked bytes 16500
1334.89 DCTCP start Uec_0_16 cwnd 132544 with params skip 0 acked bytes 6000
1335.01 DCTCP start Uec_0_16 cwnd 132611 with params skip 0 acked bytes 1500
1339.03 DCTCP start Uec_0_16 cwnd 132627 with params skip 0 acked bytes 16500
1340.59 DCTCP start Uec_0_16 cwnd 132813 with params skip 0 acked bytes 15000
1340.71 DCTCP start Uec_0_16 cwnd 132982 with params skip 0 acked bytes 1500
1342.75 DCTCP start Uec_0_16 cwnd 132998 with params skip 0 acked bytes 15000
1342.87 DCTCP start Uec_0_16 cwnd 133167 with params skip 0 acked bytes 1500
1344.43 DCTCP start Uec_0_16 cwnd 133183 with params skip 0 acked bytes 16500
1345.75 DCTCP start Uec_0_16 cwnd 133368 with params skip 0 acked bytes 16500
1347.07 DCTCP start Uec_0_16 cwnd 133553 with params skip 0 acked bytes 16500
1347.67 DCTCP start Uec_0_16 cwnd 133738 with params skip 0 acked bytes 7500
1348.15 DCTCP start Uec_0_16 cwnd 133822 with params skip 0 acked bytes 4500
1349.59 DCTCP start Uec_0_16 cwnd 133872 with params skip 0 acked bytes 16500
1349.83 DCTCP start Uec_0_16 cwnd 134056 with params skip 0 acked bytes 3000
1349.95 DCTCP start Uec_0_16 cwnd 134089 with params skip 0 acked bytes 1500
1353.73 DCTCP start Uec_0_16 cwnd 134105 with params skip 0 acked bytes 15000
1353.85 DCTCP start Uec_0_16 cwnd 134272 with params skip 0 acked bytes 1500
1355.65 DCTCP start Uec_0_16 cwnd 134288 with params skip 0 acked bytes 16500
1357.57 DCTCP start Uec_0_16 cwnd 134472 with params skip 0 acked bytes 16500
1359.25 DCTCP start Uec_0_16 cwnd 134656 with params skip 0 acked bytes 15000
1359.49 DCTCP start Uec_0_16 cwnd 134823 with params skip 0 acked bytes 3000
1360.81 DCTCP start Uec_0_16 cwnd 134856 with params skip 0 acked bytes 16500
1362.13 DCTCP start Uec_0_16 cwnd 135039 with params skip 0 acked bytes 16500
1363.09 DCTCP start Uec_0_16 cwnd 135222 with params skip 0 acked bytes 12000
1364.41 DCTCP start Uec_0_16 cwnd 135355 with params skip 0 acked bytes 16500
1364.65 DCTCP start Uec_0_16 cwnd 135537 with params skip 0 acked bytes 3000
1364.77 DCTCP start Uec_0_16 cwnd 135570 with params skip 0 acked bytes 1500
1368.67 DCTCP start Uec_0_16 cwnd 135586 with params skip 0 acked bytes 16500
1370.47 DCTCP start Uec_0_16 cwnd 135768 with params skip 0 acked bytes 13500
1370.71 DCTCP start Uec_0_16 cwnd 135917 with params skip 0 acked bytes 3000
1372.39 DCTCP start Uec_0_16 cwnd 135950 with params skip 0 acked bytes 16500
1374.19 DCTCP start Uec_0_16 cwnd 136132 with params skip 0 acked bytes 16500
1374.31 DCTCP start Uec_0_16 cwnd 136313 with params skip 0 acked bytes 1500
1375.75 DCTCP start Uec_0_16 cwnd 136329 with params skip 0 acked bytes 16500
1377.07 DCTCP start Uec_0_16 cwnd 136510 with params skip 0 acked bytes 16500
1378.39 DCTCP start Uec_0_16 cwnd 136691 with params skip 0 acked bytes 16500
1379.71 DCTCP start Uec_0_16 cwnd 136872 with params skip 0 acked bytes 16500
1379.83 DCTCP start Uec_0_16 cwnd 137052 with params skip 0 acked bytes 1500
1383.5 DCTCP start Uec_0_16 cwnd 137068 with params skip 0 acked bytes 16500
1385.18 DCTCP start Uec_0_16 cwnd 137248 with params skip 0 acked bytes 16500
1387.1 DCTCP start Uec_0_16 cwnd 137428 with params skip 0 acked bytes 15000
1387.22 DCTCP start Uec_0_16 cwnd 137591 with params skip 0 acked bytes 1500
1389.02 DCTCP start Uec_0_16 cwnd 137607 with params skip 0 acked bytes 16500
1389.14 DCTCP start Uec_0_16 cwnd 137786 with params skip 0 acked bytes 1500
1390.58 DCTCP start Uec_0_16 cwnd 137802 with params skip 0 acked bytes 16500
1392.02 DCTCP start Uec_0_16 cwnd 137981 with params skip 0 acked bytes 16500
1393.34 DCTCP start Uec_0_16 cwnd 138160 with params skip 0 acked bytes 16500
1394.66 DCTCP start Uec_0_16 cwnd 138339 with params skip 0 acked bytes 16500
1394.9 DCTCP start Uec_0_16 cwnd 138517 with params skip 0 acked bytes 3000
1398.32 DCTCP start Uec_0_16 cwnd 138549 with params skip 0 acked bytes 16500
1400 DCTCP start Uec_0_16 cwnd 138727 with params skip 0 acked bytes 16500
1402.16 DCTCP start Uec_0_16 cwnd 138905 with params skip 0 acked bytes 16500
